Representative_Sequence	total_reads_NC	total_reads_samps	perc_in_neg	total_samples	num_samp_nc	num_samp_no_nc	perc_in_neg_samp
M06508_19_000000000-CR8CR_1_1103_10934_18718	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_14449_13942	1	23	4.166667	7	1	6	14.285714285714285
M06508_8_000000000-JTFYW_1_2107_25485_20402	16	16	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1101_17090_4498	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1109_16842_21210	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2109_13547_2802	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1114_27475_7982	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_24776_16240	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2109_10120_11678	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_7069_5907	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2109_19426_20075	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1107_17236_16135	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1106_15054_13657	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1102_10048_3822	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2112_11581_12684	19	19	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_3394_19729	1	6	14.285714	3	1	2	33.33333333333333
M06508_9_000000000-JTBW3_1_1114_12870_6048	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2110_14523_24926	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_22740_6769	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2114_24048_24790	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_14916_12201	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_16044_27121	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1108_4339_17991	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_8096_18150	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2114_15731_21783	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_7098_22112	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_25605_12882	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_12443_11531	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1109_12887_17755	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_3637_19216	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2107_10521_12637	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_7206_10994	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_19966_25655	29	29	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_21049_11631	1	2	33.333333	3	1	2	33.33333333333333
M06508_18_000000000-CNPPR_1_2101_3028_13531	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_12126_5337	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_29403_12703	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_6581_6367	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_7952_22638	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_8622_21215	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2107_8676_7474	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_11404_6541	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_10436_15028	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2113_13547_20610	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_28707_19800	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1107_16678_23638	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_22540_14328	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_6574_16411	20	28	41.666667	8	1	7	12.5
M06508_18_000000000-CNPPR_1_2111_8433_24808	1	17	5.555556	18	1	17	5.555555555555555
M06508_12_000000000-CJG44_1_2102_20091_15384	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1106_11545_4865	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_2529_16848	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_24961_4930	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_24573_7896	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_10109_26427	1	3868	0.025846	179	1	178	0.5586592178770949
M06508_19_000000000-CR8CR_1_2111_7174_20693	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_14022_19306	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2114_19167_23062	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_14831_10261	14	51	21.538462	26	3	23	11.538461538461538
M06508_18_000000000-CNPPR_1_1103_5174_15159	31	322	8.78187	36	1	35	2.7777777777777777
M06508_19_000000000-CR8CR_1_1112_19686_20240	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_17984_18013	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1103_14590_13610	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1101_22618_16099	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_4037_17162	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_26896_8665	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2111_14951_19805	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_13295_25775	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_14006_2224	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_11670_10100	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_13293_11763	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_16768_21239	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_7291_25970	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2110_5279_19436	95	1951	4.643206	98	1	97	1.0204081632653061
M06508_16_000000000-CMN9T_1_2105_10946_13804	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_26797_17327	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1102_18758_17295	8	184	4.166667	23	1	22	4.3478260869565215
M06508_18_000000000-CNPPR_1_1104_6793_14136	50	158	24.038462	16	1	15	6.25
M06508_8_000000000-JTFYW_1_2105_6086_22137	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2114_25001_17441	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_15241_18872	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_19819_20172	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_13891_1962	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_18133_17823	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_25066_9765	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2102_10436_21522	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1103_18374_21531	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1103_18686_5979	54	355	13.202934	18	1	17	5.555555555555555
M06508_8_000000000-JTFYW_1_1107_12457_5782	8	8	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1104_18927_25045	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1114_24027_18310	251	760	24.826904	56	2	54	3.571428571428571
M06508_8_000000000-JTFYW_1_1109_14645_28610	7	7	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1114_22784_9851	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_24398_9141	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1101_24285_23939	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_13784_23322	4	4	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_8484_14324	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2104_12364_12151	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_6463_22237	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_18592_28051	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1106_24208_13010	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_25804_19959	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_16837_17460	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_8278_14881	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_19873_15700	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_6395_8580	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_26500_9342	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_21002_22456	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_11378_9752	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_14431_21208	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_18505_10129	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2105_12406_14587	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_6367_7466	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1103_21661_13909	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_7083_9524	4	5	44.444444	3	1	2	33.33333333333333
M06508_19_000000000-CR8CR_1_1111_12983_18546	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_19472_26295	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_14239_14535	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_10442_7482	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2107_15212_2774	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2106_7697_17722	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_12732_19083	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_24172_13430	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2114_17059_6336	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1101_22334_17569	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1114_14645_15496	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_25396_17743	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1112_9696_23913	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2111_10126_11084	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_4893_12766	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_13768_4932	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1113_7391_16583	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_14235_12021	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1111_7850_8989	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_7233_17634	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_14360_8263	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1102_27916_17269	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_14552_18847	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_20124_22433	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_13889_9225	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2106_21305_20275	11	11	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1101_22488_7883	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1108_28732_15430	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_9073_13219	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1106_12004_10034	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2111_20247_11168	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2111_22184_16025	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2110_24633_5897	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_24951_16286	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_15791_10416	3	95	3.061224	55	3	52	5.454545454545454
M06508_18_000000000-CNPPR_1_1114_28528_9717	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2109_12894_7743	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_16424_7245	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2113_6531_8623	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2113_20108_11777	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1101_1897_14385	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_4628_20619	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_26121_23332	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_7351_7990	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_17800_17016	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_20258_19907	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_14357_13447	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_24341_23046	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2113_14116_22409	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_9125_9783	4	4	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2107_27588_10163	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_16677_13719	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1112_13738_20655	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_15439_26539	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_21662_9267	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1106_5710_22120	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_10699_25526	112	153	42.264151	7	1	6	14.285714285714285
M06508_8_000000000-JTFYW_1_2103_5051_17064	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2112_15213_5778	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_18916_15559	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_24966_5451	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2103_14593_24954	1	399	0.25	41	1	40	2.4390243902439024
M06508_16_000000000-CMN9T_1_1114_9843_15852	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_27184_12993	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_21135_14522	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_6662_10206	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2114_13963_5704	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1114_6881_17246	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_18123_24946	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2109_2688_13796	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_28451_10288	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1112_26336_8117	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_25529_23247	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2106_24917_15307	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1101_12165_22620	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2114_23201_18601	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1103_2567_18692	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_13846_8941	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_8617_21118	1	3	25	4	1	3	25
M06508_18_000000000-CNPPR_1_2103_6893_23350	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2102_16845_15797	2	2	50	3	2	1	66.66666666666666
M06508_16_000000000-CMN9T_1_1104_26459_24094	25	25	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_27311_16348	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_6014_19663	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2101_23780_25117	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_11585_19447	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2103_1937_17511	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2101_21198_12600	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_26182_12854	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_24036_20170	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2101_24689_14511	12	12	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2105_20664_5085	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2109_28498_15251	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_13239_17290	11	11	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_28224_16879	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1103_22349_15563	309	573	35.034014	35	4	31	11.428571428571429
M06508_18_000000000-CNPPR_1_2110_11578_9658	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2114_26490_8418	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2103_16181_19584	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_17951_18924	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_22910_3554	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_14023_25955	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2105_24526_13799	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_5635_24024	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1101_20866_27258	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1107_24247_23443	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_20085_14776	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1101_15148_3955	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1110_2178_18441	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1107_21812_13284	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_29340_15917	39	494	7.317073	34	1	33	2.941176470588235
M06508_12_000000000-CJG44_1_2108_3718_18652	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_18952_26974	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_14554_15207	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_17892_11563	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2101_11540_11444	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1104_12018_10210	52	465	10.058027	37	1	36	2.7027027027027026
M06508_12_000000000-CJG44_1_2112_13687_27029	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_17521_13995	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_16457_22721	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_20332_21201	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_10440_18590	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_7472_13622	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_9631_6283	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_15574_17537	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1112_22106_6740	20	20	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_25006_5900	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1108_14973_16451	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_13298_23846	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_15049_16624	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1109_26421_8465	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_20155_8744	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_5782_13157	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1101_25873_12531	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_3189_21193	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_7761_21811	19	19	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2103_10592_9336	2	2	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1110_17793_26468	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2111_11550_19361	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_11830_4022	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_26904_22452	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2105_6795_18175	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_15465_3390	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_6573_16280	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_13454_18115	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_19951_15748	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_12404_8873	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_13458_3494	1	2	33.333333	3	1	2	33.33333333333333
M06508_8_000000000-JTFYW_1_1105_20749_9156	11	11	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_23075_13412	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_26550_15317	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_5499_12596	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2105_27727_9998	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1111_15302_17826	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1110_12101_23551	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_4270_10298	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_19351_21915	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_23872_15911	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_24970_9520	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_18930_21394	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_22766_21179	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1112_24560_26165	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_17649_28630	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_6037_21347	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_25481_21001	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_17789_3558	1	3	25	4	1	3	25
M06508_8_000000000-JTFYW_1_1107_23487_7850	1	4	20	5	1	4	20
M06508_8_000000000-JTFYW_1_1101_21752_2804	2	2	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1106_11004_19417	1	122	0.813008	7	1	6	14.285714285714285
M06508_16_000000000-CMN9T_1_2109_28899_13043	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_8347_23508	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2114_8435_21944	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_16927_8725	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_13072_2007	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_22196_18032	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_27144_12448	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1114_12047_6332	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_23072_24661	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_11471_20552	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_9366_6324	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1106_26469_17987	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_27045_10286	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_19018_21544	2	2	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_20127_27467	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_5343_20365	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_18582_7166	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_21537_12979	46	73	38.655462	3	1	2	33.33333333333333
M06508_19_000000000-CR8CR_1_1112_12640_7779	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_26874_14853	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_12639_17932	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1106_23262_17533	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_7387_25372	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2103_7165_22015	13	13	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1102_16094_15456	13	13	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_11861_17687	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1114_14285_19298	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_11703_10231	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_19576_22661	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_9594_5794	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_5973_14845	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_15166_20428	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2101_11601_25888	1	9	10	10	1	9	10
M06508_9_000000000-JTBW3_1_2103_20542_16153	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2103_25341_12293	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2106_23396_8254	4	4	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_6188_21357	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_21491_3008	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_25042_15982	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_17338_6756	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_22614_7382	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_10762_10401	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2104_9818_20733	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2103_8405_9943	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1107_15818_12396	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_19920_9804	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1109_16413_7331	10	862	1.146789	54	1	53	1.8518518518518516
M06508_8_000000000-JTFYW_1_2110_9675_27380	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_4394_15994	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_22346_14571	1	19	5	18	1	17	5.555555555555555
M06508_12_000000000-CJG44_1_1101_22839_8473	1	1	50	2	1	1	50
